cluster,Source,x,y
0,sci,9.373135,1.7515081
4,sci,7.216793,0.6320456
0,sci,8.938359,1.0074606
0,sci,10.025853,2.6719031
1,sci,7.3237906,0.24623835
0,sci,8.902098,0.8455449
3,sci,7.478671,1.6597495
0,sci,9.073806,1.2258891
1,sci,7.2676625,0.21761502
0,sci,9.769562,2.5448015
0,sci,10.3680105,3.2302432
4,sci,7.373961,0.82627386
4,sci,7.4396687,1.0084237
0,sci,10.070483,3.8098395
19,sci,8.60724,-1.3524034
0,sci,9.87709,2.9378114
0,sci,9.650648,2.9293864
0,sci,9.905846,2.2019677
0,sci,9.712189,1.0976574
0,sci,10.049765,1.796366
0,sci,10.373596,3.0835817
4,sci,7.5512786,0.8082248
0,sci,10.51475,3.0892088
0,sci,10.166591,2.4429567
3,sci,7.417724,1.5142239
4,sci,7.3842244,0.8630747
0,sci,10.375436,3.6215498
3,sci,7.4827595,1.7447584
0,sci,8.877132,1.1329759
4,sci,7.3615613,1.027865
0,sci,9.876453,3.174443
0,sci,8.779545,1.0246451
1,sci,7.1340246,0.48566586
0,sci,9.473763,3.4231467
3,sci,7.4695106,1.6545492
3,sci,7.283168,1.4793534
3,sci,7.3847814,1.5957987
0,sci,9.417348,1.188843
0,sci,10.514913,3.274052
0,sci,9.298476,1.2122982
4,sci,7.406153,0.83042496
0,sci,9.895191,3.4017751
