Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,18,6.684436,3.9854167,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,14,8.559626,4.499362,energi agenc danish energi agenc danish energi nation center consult respons,bornholm energi plant area island
reg,7,6.2665205,5.3536673,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,4,7.1475124,4.029388,realli good green transit green island design area green busi,bornholm energi island green municip
reg,2,6.8421855,2.1208804,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,1,5.6227536,5.586185,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,15,8.143847,1.9818174,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,1,4.8539057,5.3542686,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,1,4.867333,5.2990856,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,3,7.2307014,1.5668811,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,0,8.168583,6.2659793,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,15,7.556845,1.7969834,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,18,7.050428,4.947778,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,15,7.815853,1.5123544,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,3,6.9018884,1.1189905,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,1,5.065213,4.872777,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,2,6.145949,2.472039,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,0,8.223382,5.598466,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,11,8.064641,2.3406348,citizen meet citizen associ civic meet associ energiø bornholm associ energiø,bornholm energi citizen island meet
