Source,cluster,x,y
Reg Media,22,0.8597109,6.594876
Reg Media,27,1.4015533,5.6667776
Reg Media,5,5.210727,4.9730787
Reg Media,17,1.0687506,6.0713377
Reg Media,0,2.3169277,7.0745306
Reg Media,2,3.671384,4.016806
Reg Media,2,4.0848355,4.388146
Reg Media,2,3.695814,3.9558387
Reg Media,2,1.8771431,5.9339685
Reg Media,12,1.1525321,7.2484717
Reg Media,22,0.81089145,6.572381
Reg Media,33,1.6591809,6.3679185
Reg Media,17,1.3043766,6.371028
Reg Media,20,2.2398744,6.3005075
Reg Media,23,1.1330446,7.1001697
Reg Media,2,3.9783738,4.040012
Reg Media,23,0.77013427,7.307989
Reg Media,19,0.0011421663,6.9280734
Reg Media,2,3.6677194,4.164229
Reg Media,17,0.86552215,6.1215453
Reg Media,3,-0.16953786,6.1780863
Reg Media,23,0.536027,7.341713
Reg Media,36,0.49323982,5.3854403
Reg Media,23,0.4845355,7.352593
Reg Media,12,1.3893467,7.233433
Reg Media,3,0.986138,6.4388924
Reg Media,3,0.39085934,6.1267867
Reg Media,12,0.64866,6.79685
Reg Media,13,2.0630043,4.651813
Reg Media,31,0.21065469,7.0257435
Reg Media,13,2.0694673,4.6940074
Reg Media,24,2.9245281,5.938209
Reg Media,32,0.6536523,5.7584643
Reg Media,2,3.7318602,4.0218787
Reg Media,2,3.7324226,4.006623
Reg Media,2,3.944346,4.1507487
Reg Media,8,5.228741,6.151292
Reg Media,2,3.6382756,3.9560685
Reg Media,2,3.971424,4.0687485
Reg Media,32,1.3286585,5.207064
Reg Media,24,2.7346838,6.4161077
Reg Media,32,0.9454092,5.497026
Reg Media,8,5.481812,5.9707527
Reg Media,3,0.24936087,6.4826207
Reg Media,32,1.3174148,5.2282987
Reg Media,3,-0.269595,6.6948524
Reg Media,5,5.504292,4.816458
Reg Media,31,0.39222306,6.848377
Reg Media,12,0.6954808,6.6707635
Reg Media,33,1.8657612,6.438071
Reg Media,27,1.0786455,5.7744746
Reg Media,22,0.9548783,6.5048394
Reg Media,2,4.1448603,4.4166055
Reg Media,23,0.60311884,7.324384
Reg Media,3,-0.2173496,6.420078
Reg Media,24,2.553513,5.983632
Reg Media,0,2.0846386,7.2813816
Reg Media,23,1.0969898,7.2472725
Reg Media,0,1.9889563,7.312332
Reg Media,0,1.9408284,7.313063
Reg Media,24,2.5479329,5.7096243
Reg Media,24,2.649744,5.5791874
Reg Media,23,0.6954131,7.2725735
Reg Media,17,1.741523,6.001714
Reg Media,24,2.8150504,6.00118
Reg Media,23,0.60042536,7.2331767
Reg Media,23,0.5846055,7.3055387
Reg Media,23,0.8177422,7.2380314
Reg Media,12,1.0673895,7.1702585
Reg Media,0,2.0058644,7.887472
Reg Media,19,-0.2531434,7.0285287
Reg Media,3,-0.21095714,6.179436
Reg Media,22,0.8433194,6.6300287
Reg Media,35,2.2391,4.9751325
Reg Media,35,2.0321674,5.060779
Reg Media,23,0.9698897,7.2505026
Reg Media,5,5.073405,4.8382406
Reg Media,25,7.0830727,5.429297
Reg Media,3,-0.24020004,6.4304624
Reg Media,20,2.3290973,6.3312235
Reg Media,0,1.7006751,7.4313107
Reg Media,19,-0.064119115,6.927776
Reg Media,19,-0.29621723,7.002914
Reg Media,27,0.8215091,5.7474723
Reg Media,2,3.70652,3.9818766
Reg Media,27,0.8299977,5.659431
Reg Media,3,0.05640006,5.8143167
Reg Media,13,1.9258062,4.549721
Reg Media,23,1.084119,7.198654
Reg Media,12,1.4867651,7.3622665
Reg Media,23,1.037836,7.17995
Reg Media,27,1.5067354,5.682548
Reg Media,19,-0.02369055,6.6287904
Reg Media,19,-0.16838434,6.945702
Reg Media,20,2.1046886,6.371259
Reg Media,3,0.66411656,6.630138
Reg Media,20,2.0964274,6.4454303
Reg Media,20,2.1272788,6.469387
Reg Media,33,2.0228734,6.5733523
Reg Media,3,0.36258164,6.57343
Reg Media,33,1.6216679,6.4733386
Reg Media,0,2.1955283,7.1829996
Reg Media,20,2.3179255,6.091247
Reg Media,36,0.47485745,5.458748
Reg Media,17,1.322925,6.0456204
Reg Media,3,0.2321117,6.6887484
Reg Media,28,2.6285145,5.627101
Reg Media,23,0.73038465,7.2102346
Reg Media,13,2.0933423,4.9486356
Reg Media,13,2.1218734,4.708146
Reg Media,31,0.21412188,7.170283
Reg Media,11,7.7281847,5.2166505
Reg Media,23,0.52108085,7.165763
Reg Media,33,2.1658905,6.584855
Reg Media,23,0.609653,7.2653575
Reg Media,31,0.24490212,6.829574
Reg Media,13,1.7693578,4.676923
Reg Media,3,0.1113218,6.249433
Reg Media,27,1.8186424,5.795855
Reg Media,12,0.9626432,7.150221
Reg Media,2,3.8331587,3.9846098
Reg Media,26,3.9540207,4.802555
Reg Media,22,1.6713518,6.898368
Reg Media,2,3.6904514,3.945019
Reg Media,34,2.3674786,4.556175
Reg Media,27,1.8498089,5.792733
Reg Media,36,0.4346206,5.444096
Reg Media,3,0.40481466,5.83637
Reg Media,12,1.0435117,7.115322
Reg Media,20,2.0235107,6.3627677
Reg Media,3,-0.17994577,6.4564238
Reg Media,20,1.9298736,6.210032
Reg Media,4,5.2365813,3.8921735
Reg Media,3,-0.18857253,6.200314
Reg Media,23,0.46391422,7.362105
Reg Media,0,1.5788757,7.989099
Reg Media,22,0.8093388,6.8003626
Reg Media,20,2.3700736,6.487771
Reg Media,3,-0.18393981,6.328011
Reg Media,35,2.2677665,5.262261
Reg Media,13,2.049982,4.7443204
Reg Media,35,1.9548324,5.0656304
Reg Media,13,2.1876411,4.7739635
Reg Media,28,2.7539554,5.2896595
Reg Media,13,2.2382646,4.6000743
Reg Media,3,0.14832379,6.628559
Reg Media,3,-0.2611182,6.2769046
Reg Media,3,-0.16189045,6.178591
Reg Media,20,1.9693345,6.1241364
Reg Media,17,1.4095106,5.9838505
Reg Media,32,0.904094,5.6104136
Reg Media,3,-0.15570694,6.5972652
Reg Media,17,0.89744145,6.026173
Reg Media,22,1.0153642,6.327968
Reg Media,17,0.72463775,6.085893
Reg Media,23,0.410862,6.835374
Reg Media,17,1.2944994,5.977217
Reg Media,22,0.96442646,6.4558682
Reg Media,2,4.3477345,3.9540002
Reg Media,27,0.9268172,5.639339
Reg Media,28,2.4698598,5.098705
Reg Media,17,1.2192955,5.924474
